,cell_id,x,y,type,color
1373,179664,21972,6552,0,#dd4a4c
1374,179666,21974,5586,2,#fed481
1375,179667,21965,5820,2,#fed481
1376,179668,21954,6103,4,#d6ee9b
1377,179670,21972,5459,2,#fed481
1378,179672,21971,6268,0,#dd4a4c
1379,179675,21969,8345,5,#86cfa5
1380,179677,21980,5121,2,#fed481
1381,179678,21963,5212,2,#fed481
1382,179679,21970,6703,0,#dd4a4c
1383,179682,21972,8425,4,#d6ee9b
1384,179688,21973,5854,2,#fed481
1385,179690,21981,8514,4,#d6ee9b
1386,179691,21984,6053,2,#fed481
1387,179692,21966,5491,2,#fed481
1388,179693,21987,5718,2,#fed481
1389,179696,21979,8283,5,#86cfa5
1390,179697,21979,8938,5,#86cfa5
1391,179701,21988,8548,4,#d6ee9b
1392,179704,21989,6305,4,#d6ee9b
1393,179706,21989,6746,0,#dd4a4c
1394,179707,21990,6789,0,#dd4a4c
1395,179709,21986,8612,4,#d6ee9b
1396,179711,21973,5265,2,#fed481
1397,179714,21983,6360,2,#fed481
1398,179715,21983,6481,0,#dd4a4c
1399,179716,21972,8113,4,#d6ee9b
1400,179719,21990,5245,2,#fed481
1401,179722,21974,8476,2,#fed481
1402,179724,21983,6162,2,#fed481
1403,179727,21986,5092,2,#fed481
1404,179728,21986,5557,2,#fed481
1405,179731,21993,8174,4,#d6ee9b
1406,179733,21998,5439,2,#fed481
1407,179736,21986,6830,0,#dd4a4c
1408,179737,21986,8220,5,#86cfa5
1409,179738,21998,5667,2,#fed481
1410,179742,21982,5638,2,#fed481
1411,179743,21983,5783,2,#fed481
1412,179744,21988,6630,4,#d6ee9b
1413,179748,21974,5178,2,#fed481
1414,179750,21994,8907,5,#86cfa5
1415,179751,21992,5934,2,#fed481
1416,179753,21996,6720,0,#dd4a4c
1417,179754,22001,5201,2,#fed481
1418,179756,22003,5039,5,#86cfa5
1419,179757,22004,6029,2,#fed481
1420,179758,21990,5375,2,#fed481
1421,179764,21998,8361,4,#d6ee9b
1422,179765,22004,8431,4,#d6ee9b
1423,179769,21991,6247,2,#fed481
1424,179771,21998,8247,4,#d6ee9b
1425,179774,21997,5893,2,#fed481
1426,179775,22004,6143,2,#fed481
1427,179777,22009,8603,2,#fed481
1428,179778,22008,8679,4,#d6ee9b
1429,179780,21997,5604,2,#fed481
1430,179781,22001,6400,0,#dd4a4c
1431,179782,22010,6764,0,#dd4a4c
1432,179785,22002,6585,0,#dd4a4c
1433,179786,22018,5578,2,#fed481
1434,179788,21999,8312,4,#d6ee9b
1435,179789,22004,5745,2,#fed481
1436,179791,22008,6348,2,#fed481
1437,179793,22010,6873,0,#dd4a4c
1438,179794,22005,8135,0,#dd4a4c
1439,179798,22023,7808,0,#dd4a4c
1440,179802,21983,6508,0,#dd4a4c
1441,179804,22006,5778,2,#fed481
1442,179805,22006,6537,0,#dd4a4c
1443,179807,22011,5153,2,#fed481
1444,179808,22003,5837,2,#fed481
1445,179810,22011,8462,4,#d6ee9b
1446,179812,22014,5226,2,#fed481
1447,179813,22014,5322,2,#fed481
1448,179815,22010,5820,2,#fed481
1449,179817,22015,8636,2,#fed481
1450,179821,22019,5699,2,#fed481
1451,179822,22029,6029,2,#fed481
1452,179824,22017,6793,0,#dd4a4c
1453,179834,22024,5253,2,#fed481
1454,179835,22031,5418,2,#fed481
1455,179838,22012,5929,2,#fed481
1456,179841,22029,6239,2,#fed481
1457,179851,22019,5959,2,#fed481
1458,179855,22023,8831,5,#86cfa5
1459,179856,22022,5451,2,#fed481
1460,179857,22029,5528,2,#fed481
1461,179858,22021,8398,2,#fed481
1462,179859,22028,8583,2,#fed481
1463,179860,22029,8869,5,#86cfa5
1464,179861,22035,6889,0,#dd4a4c
1465,179862,22019,5639,2,#fed481
1466,179865,22035,7981,4,#d6ee9b
1467,179866,22025,8481,2,#fed481
1468,179867,22014,8704,4,#d6ee9b
1469,179868,22032,5184,2,#fed481
1470,179869,22028,6814,0,#dd4a4c
1471,179872,22036,8256,5,#86cfa5
1472,179875,22025,5911,2,#fed481
1473,179878,22025,7887,4,#d6ee9b
1474,179884,22045,6528,0,#dd4a4c
1475,179885,22045,7116,0,#dd4a4c
1476,179888,22029,8221,5,#86cfa5
1477,179889,22043,6942,0,#dd4a4c
1478,179890,22042,8037,6,#3d95b8
1479,179893,22040,6908,0,#dd4a4c
1480,179894,22034,8156,0,#dd4a4c
1481,179897,22030,6107,1,#f98e52
1482,179899,22036,7485,0,#dd4a4c
1483,179900,22049,7512,0,#dd4a4c
1484,179906,22033,6737,0,#dd4a4c
1485,179907,22052,5224,2,#fed481
1486,179909,22031,6392,4,#d6ee9b
1487,179911,22026,6683,0,#dd4a4c
1488,179917,22039,7863,5,#86cfa5
1489,179920,22037,5328,2,#fed481
1490,179924,22041,6563,0,#dd4a4c
1491,179926,22036,5383,2,#fed481
1492,179927,22041,5645,2,#fed481
1493,179929,22040,6597,2,#fed481
1494,179930,22044,6967,0,#dd4a4c
1495,179931,22060,7737,0,#dd4a4c
1496,179932,22050,8197,0,#dd4a4c
1497,179938,22031,5781,2,#fed481
1498,179940,22040,6054,2,#fed481
1499,179941,22054,7787,5,#86cfa5
1500,179942,22043,8290,4,#d6ee9b
1501,179948,22040,5730,2,#fed481
1502,179949,22043,5925,2,#fed481
1503,179950,22046,6500,4,#d6ee9b
1504,179951,22051,7432,0,#dd4a4c
1505,179954,22043,7396,4,#d6ee9b
1506,179957,22061,8381,4,#d6ee9b
1507,179960,22056,5254,2,#fed481
1508,179961,22040,5469,2,#fed481
1509,179962,22048,5521,2,#fed481
1510,179963,22041,6008,2,#fed481
1511,179964,22071,7084,0,#dd4a4c
1512,179965,22060,8606,2,#fed481
1513,179966,22059,8653,4,#d6ee9b
1514,179967,22057,6256,2,#fed481
1515,179968,22035,6777,0,#dd4a4c
1516,179972,22047,8455,4,#d6ee9b
1517,179974,22049,6848,0,#dd4a4c
1518,179978,22056,6099,2,#fed481
1519,179979,22068,7245,0,#dd4a4c
1520,179980,22033,8106,6,#3d95b8
1521,179982,22068,6987,5,#86cfa5
1522,179988,22064,7058,3,#ffffbe
1523,179989,22062,7466,3,#ffffbe
1524,179990,22052,8322,4,#d6ee9b
1525,179991,22060,8415,2,#fed481
1526,179992,22061,8505,4,#d6ee9b
1527,179993,22059,8708,5,#86cfa5
1528,179994,22061,6197,2,#fed481
1529,179996,22063,7997,5,#86cfa5
1530,180000,22062,8790,5,#86cfa5
1531,180001,22050,5675,2,#fed481
1532,180005,22065,7271,0,#dd4a4c
1533,180006,22053,8222,4,#d6ee9b
1534,180007,22048,8832,5,#86cfa5
1535,180008,22060,5283,2,#fed481
1536,180010,22064,7350,0,#dd4a4c
1537,180011,22064,8735,5,#86cfa5
1538,180013,22092,5706,2,#fed481
1539,180019,22069,7835,0,#dd4a4c
1540,180020,22062,7936,0,#dd4a4c
1541,180022,22060,5314,2,#fed481
1542,180023,22070,6347,2,#fed481
1543,180029,22072,5373,2,#fed481
1544,180030,22074,7164,0,#dd4a4c
1545,180031,22073,7216,0,#dd4a4c
1546,180036,22087,6317,2,#fed481
1547,180038,22059,5197,2,#fed481
1548,180040,22064,8816,5,#86cfa5
1549,180042,22066,6229,4,#d6ee9b
1550,180045,22069,6668,4,#d6ee9b
1551,180046,22066,6913,4,#d6ee9b
1552,180047,22069,7111,2,#fed481
1553,180048,22060,5346,2,#fed481
1554,180049,22064,6141,2,#fed481
1555,180051,22068,7292,0,#dd4a4c
1556,180053,22070,7413,3,#ffffbe
1557,180054,22073,7547,0,#dd4a4c
1558,180055,22079,7679,0,#dd4a4c
1559,180065,22079,6539,4,#d6ee9b
1560,180066,22062,7135,0,#dd4a4c
1561,180067,22084,7509,0,#dd4a4c
1562,180069,22076,6740,0,#dd4a4c
1563,180070,22081,5255,2,#fed481
1564,180071,22058,5608,2,#fed481
1565,180074,22073,8342,4,#d6ee9b
1566,180075,22077,8527,4,#d6ee9b
1567,180076,22075,8762,5,#86cfa5
1568,180077,22095,5447,2,#fed481
1569,180078,22074,5974,2,#fed481
1570,180079,22066,6445,4,#d6ee9b
1571,180080,22072,6629,0,#dd4a4c
1572,180082,22083,8230,4,#d6ee9b
1573,180085,22069,6378,2,#fed481
1574,180086,22078,6968,4,#d6ee9b
1575,180090,22080,6023,4,#d6ee9b
1576,180093,22117,5858,2,#fed481
1577,180094,22064,5901,2,#fed481
1578,180096,22086,6266,2,#fed481
1579,180101,22080,7335,4,#d6ee9b
1580,180105,22080,5513,2,#fed481
1581,180106,22097,5683,2,#fed481
1582,180107,22072,5760,2,#fed481
1583,180108,22076,6794,0,#dd4a4c
1584,180110,22076,8306,4,#d6ee9b
1585,180112,22077,7588,3,#ffffbe
1586,180114,22076,8137,4,#d6ee9b
1587,180117,22097,5479,2,#fed481
1588,180118,22071,5630,2,#fed481
1589,180119,22081,6205,2,#fed481
1590,180120,22105,6768,0,#dd4a4c
1591,180122,22092,8364,3,#ffffbe
1592,180128,22093,5920,2,#fed481
1593,180129,22094,6879,0,#dd4a4c
1594,180132,22075,6693,4,#d6ee9b
1595,180134,22096,7416,5,#86cfa5
1596,180135,22093,5159,5,#86cfa5
1597,180136,22092,6175,2,#fed481
1598,180138,22106,7612,0,#dd4a4c
1599,180139,22087,6492,4,#d6ee9b
1600,180143,22103,5248,2,#fed481
1601,180144,22080,5821,2,#fed481
1602,180146,22088,7926,0,#dd4a4c
1603,180149,22092,6424,2,#fed481
1604,180151,22082,6570,4,#d6ee9b
1605,180153,22095,6953,0,#dd4a4c
1606,180155,22094,5342,2,#fed481
1607,180156,22101,5753,2,#fed481
1608,180159,22104,6348,4,#d6ee9b
1609,180160,22076,7775,0,#dd4a4c
1610,180163,22104,5875,2,#fed481
1611,180168,22105,8530,2,#fed481
1612,180169,22097,6928,0,#dd4a4c
1613,180170,22096,7879,4,#d6ee9b
1614,180172,22106,7565,0,#dd4a4c
1615,180173,22104,8424,4,#d6ee9b
1616,180174,22088,8494,2,#fed481
1617,180175,22084,5536,2,#fed481
1618,180176,22102,6646,0,#dd4a4c
1619,180180,22099,8612,4,#d6ee9b
1620,180184,22104,7089,0,#dd4a4c
1621,180185,22115,7521,5,#86cfa5
1622,180186,22101,7965,5,#86cfa5
1623,180187,22099,8193,0,#dd4a4c
1624,180188,22100,5288,2,#fed481
1625,180189,22103,5400,1,#f98e52
1626,180190,22102,6099,2,#fed481
1627,180193,22111,8570,5,#86cfa5
1628,180194,22081,5653,2,#fed481
1629,180195,22107,5934,0,#dd4a4c
1630,180196,22099,7238,4,#d6ee9b
1631,180197,22096,7442,0,#dd4a4c
1632,180198,22100,8085,0,#dd4a4c
1633,180199,22106,8120,5,#86cfa5
1634,180201,22107,6619,4,#d6ee9b
1635,180202,22106,7209,2,#fed481
1636,180203,22098,7672,4,#d6ee9b
1637,180207,22107,6587,2,#fed481
1638,180214,22116,6790,0,#dd4a4c
1639,180215,22097,7113,0,#dd4a4c
1640,180218,22110,6187,2,#fed481
1641,180220,22109,7495,2,#fed481
1642,180223,22102,7733,0,#dd4a4c
1643,180224,22119,8378,4,#d6ee9b
1644,180225,22110,6666,4,#d6ee9b
1645,180226,22103,8456,2,#fed481
1646,180227,22116,5380,2,#fed481
1647,180233,22110,6556,2,#fed481
1648,180234,22098,7144,0,#dd4a4c
1649,180238,22107,8725,5,#86cfa5
1650,180239,22105,5591,2,#fed481
1651,180240,22115,5903,2,#fed481
1652,180243,22115,6245,2,#fed481
1653,180246,22109,6517,2,#fed481
1654,180251,22121,6050,2,#fed481
1655,180253,22126,7341,0,#dd4a4c
1656,180255,22121,6928,0,#dd4a4c
1657,180256,22115,7369,2,#fed481
1658,180259,22119,6863,0,#dd4a4c
1659,180261,22122,8220,4,#d6ee9b
1660,180270,22116,6703,4,#d6ee9b
1661,180271,22113,7008,0,#dd4a4c
1662,180278,22122,8611,4,#d6ee9b
1663,180280,22120,5680,2,#fed481
1664,180281,22117,6982,0,#dd4a4c
1665,180286,22123,6505,2,#fed481
1666,180288,22100,8170,4,#d6ee9b
1667,180289,22119,8405,4,#d6ee9b
1668,180292,22119,5301,2,#fed481
1669,180295,22126,7412,4,#d6ee9b
1670,180302,22118,7823,5,#86cfa5
1671,180303,22115,8044,5,#86cfa5
1672,180304,22130,7157,0,#dd4a4c
1673,180305,22112,8151,4,#d6ee9b
1674,180306,22134,5353,2,#fed481
1675,180309,22130,7226,0,#dd4a4c
1676,180310,22119,7288,5,#86cfa5
1677,180311,22140,8642,5,#86cfa5
1678,180321,22129,7128,0,#dd4a4c
1679,180322,22121,5643,2,#fed481
1680,180324,22144,5503,2,#fed481
1681,180325,22128,7552,5,#86cfa5
1682,180326,22136,5555,2,#fed481
1683,180329,22134,7195,3,#ffffbe
1684,180330,22139,7976,5,#86cfa5
1685,180332,22131,5394,2,#fed481
1686,180334,22134,6610,2,#fed481
1687,180336,22143,7808,4,#d6ee9b
1688,180339,22140,6360,2,#fed481
1689,180342,22138,7081,4,#d6ee9b
1690,180347,22142,6106,2,#fed481
1691,180348,22139,7572,3,#ffffbe
1692,180353,22142,6247,2,#fed481
1693,180360,22153,6977,0,#dd4a4c
1694,180362,22151,6659,2,#fed481
1695,180365,22144,5726,2,#fed481
1696,180369,22141,5924,2,#fed481
1697,180370,22152,6686,2,#fed481
1698,180372,22143,7939,4,#d6ee9b
1699,180375,22138,6156,2,#fed481
1700,180380,22141,7367,4,#d6ee9b
1701,180382,22144,5470,2,#fed481
1702,180384,22145,5332,2,#fed481
1703,180388,22151,6913,4,#d6ee9b
1704,180391,22146,8354,4,#d6ee9b
1705,180392,22143,7666,0,#dd4a4c
1706,180395,22138,8126,5,#86cfa5
1707,180396,22151,8178,6,#3d95b8
1708,180399,22150,8382,4,#d6ee9b
1709,180402,22147,7528,4,#d6ee9b
1710,180404,22151,8414,5,#86cfa5
1711,180407,22151,5534,2,#fed481
1712,180409,22156,5311,2,#fed481
1713,180410,22156,5827,2,#fed481
1714,180412,22152,6785,4,#d6ee9b
1715,180413,22140,6893,4,#d6ee9b
1716,180418,22145,6562,2,#fed481
1717,180421,22153,8684,5,#86cfa5
1718,180425,22158,7604,0,#dd4a4c
1719,180426,22162,8202,4,#d6ee9b
1720,180427,22142,6288,2,#fed481
1721,180429,22152,6759,4,#d6ee9b
1722,180431,22154,7304,0,#dd4a4c
1723,180433,22149,5579,2,#fed481
1724,180434,22159,5956,2,#fed481
1725,180438,22170,5518,2,#fed481
1726,180441,22167,5013,5,#86cfa5
1727,180448,22159,6227,2,#fed481
1728,180450,22158,6604,2,#fed481
1729,180453,22172,7139,0,#dd4a4c
1730,180456,22168,8439,5,#86cfa5
1731,180457,22162,5690,2,#fed481
1732,180459,22167,6863,2,#fed481
1733,180460,22173,5659,2,#fed481
1734,180461,22164,6061,2,#fed481
1735,180462,22154,6205,2,#fed481
1736,180464,22149,7184,0,#dd4a4c
1737,180468,22166,7030,4,#d6ee9b
1738,180477,22174,7975,4,#d6ee9b
1739,180483,22173,7436,2,#fed481
1740,180485,22175,7790,5,#86cfa5
1741,180488,22175,6186,2,#fed481
1742,180489,22162,7080,0,#dd4a4c
1743,180490,22171,8151,6,#3d95b8
1744,180492,22175,6744,0,#dd4a4c
1745,180494,22187,7731,4,#d6ee9b
1746,180495,22183,5599,2,#fed481
1747,180496,22177,7057,2,#fed481
1748,180497,22171,7915,6,#3d95b8
1749,180500,22175,5721,2,#fed481
1750,180502,22160,6812,0,#dd4a4c
1751,180504,22183,7230,2,#fed481
1752,180507,22184,8418,5,#86cfa5
1753,180510,22164,6445,4,#d6ee9b
1754,180517,22175,6567,2,#fed481
1755,180518,22169,7860,4,#d6ee9b
1756,180520,22168,7328,2,#fed481
1757,180524,22184,5935,2,#fed481
1758,180528,22205,6630,2,#fed481
1759,180532,22189,6886,4,#d6ee9b
1760,180534,22177,6118,2,#fed481
1761,180536,22170,6029,2,#fed481
1762,180539,22179,7470,2,#fed481
1763,180540,22181,7687,2,#fed481
1764,180542,22182,8639,5,#86cfa5
1765,180545,22175,6945,0,#dd4a4c
1766,180546,22179,7357,2,#fed481
1767,180550,22185,5896,2,#fed481
1768,180551,22179,6380,2,#fed481
1769,180554,22214,5539,2,#fed481
1770,180560,22186,6288,2,#fed481
1771,180561,22193,6338,2,#fed481
1772,180562,22186,6425,2,#fed481
1773,180566,22188,6704,4,#d6ee9b
1774,180567,22189,6771,2,#fed481
1775,180568,22202,6842,4,#d6ee9b
1776,180570,22189,8397,5,#86cfa5
1777,180573,22183,6670,2,#fed481
1778,180576,22187,8568,5,#86cfa5
1779,180581,22199,8293,5,#86cfa5
1780,180582,22191,6143,2,#fed481
1781,180583,22198,6214,2,#fed481
1782,180585,22189,6492,2,#fed481
1783,180586,22202,6997,0,#dd4a4c
1784,180588,22176,6003,2,#fed481
1785,180592,22195,5420,2,#fed481
1786,180593,22188,6545,2,#fed481
1787,180594,22202,6591,4,#d6ee9b
1788,180595,22192,7029,4,#d6ee9b
1789,180597,22198,8090,4,#d6ee9b
1790,180599,22204,6081,2,#fed481
1791,180601,22203,8124,4,#d6ee9b
1792,180603,22193,8602,5,#86cfa5
1793,180604,22210,5657,2,#fed481
1794,180607,22192,8170,4,#d6ee9b
1795,180609,22197,5564,2,#fed481
1796,180610,22193,5787,1,#f98e52
1797,180611,22193,7113,4,#d6ee9b
1798,180615,22199,8017,3,#ffffbe
1799,180622,22205,6443,2,#fed481
1800,180624,22198,7790,4,#d6ee9b
1801,180627,22185,5358,2,#fed481
1802,180629,22213,5588,2,#fed481
1803,180630,22197,6057,2,#fed481
1804,180636,22214,6941,4,#d6ee9b
1805,180638,22202,7706,2,#fed481
1806,180639,22223,6118,2,#fed481
1807,180643,22213,7345,2,#fed481
1808,180651,22205,5845,2,#fed481
1809,180654,22203,7175,2,#fed481
1810,180655,22212,7488,5,#86cfa5
1811,180656,22224,7659,2,#fed481
1812,180657,22197,8530,5,#86cfa5
1813,180658,22201,7599,5,#86cfa5
1814,180664,22208,5912,2,#fed481
1815,180665,22209,6557,2,#fed481
1816,180671,22204,8330,5,#86cfa5
1817,180673,22229,6269,2,#fed481
1818,180676,22212,6479,4,#d6ee9b
1819,180677,22213,7530,2,#fed481
1820,180678,22221,8038,4,#d6ee9b
1821,180682,22226,5715,2,#fed481
1822,180683,22227,6764,4,#d6ee9b
1823,180693,22204,7075,2,#fed481
1824,180696,22214,8491,5,#86cfa5
1825,180702,22212,6398,2,#fed481
1826,180704,22221,7250,3,#ffffbe
1827,180708,22215,7769,5,#86cfa5
1828,180711,22225,8000,4,#d6ee9b
1829,180714,22231,7062,2,#fed481
1830,180718,22226,7453,2,#fed481
1831,180723,22234,5803,2,#fed481
1832,180725,22229,5760,2,#fed481
1833,180728,22227,7121,2,#fed481
1834,180730,22214,7566,2,#fed481
1835,180731,22212,7846,2,#fed481
1836,180734,22230,8246,5,#86cfa5
1837,180736,22228,6460,2,#fed481
1838,180740,22233,6800,2,#fed481
1839,180742,22230,5981,2,#fed481
1840,180743,22245,6300,2,#fed481
1841,180747,22226,8282,5,#86cfa5
1842,180748,22240,8444,5,#86cfa5
1843,180750,22229,5573,2,#fed481
1844,180756,22228,6610,2,#fed481
1845,180762,22231,5634,2,#fed481
1846,180763,22251,6588,2,#fed481
1847,180765,22238,7035,2,#fed481
1848,180766,22232,7494,2,#fed481
1849,180767,22228,8308,4,#d6ee9b
1850,180768,22231,8371,5,#86cfa5
1851,180770,22239,5516,2,#fed481
1852,180771,22234,6993,2,#fed481
1853,180773,22225,8084,4,#d6ee9b
1854,180775,22246,6631,2,#fed481
1855,180776,22249,7232,2,#fed481
1856,180777,22237,8333,5,#86cfa5
1857,180778,22227,6153,2,#fed481
1858,180781,22226,8153,2,#fed481
1859,180785,22236,6423,2,#fed481
1860,180787,22244,7781,2,#fed481
1861,180789,22249,7702,2,#fed481
1862,180790,22252,7722,4,#d6ee9b
1863,180793,22242,5545,2,#fed481
1864,180795,22222,5461,2,#fed481
1865,180797,22253,6750,2,#fed481
1866,180798,22246,7538,3,#ffffbe
1867,180802,22237,6670,2,#fed481
1868,180803,22251,7583,3,#ffffbe
1869,180805,22257,5496,2,#fed481
1870,180806,22269,7052,2,#fed481
1871,180808,22251,7155,2,#fed481
1872,180813,22240,5942,2,#fed481
1873,180814,22254,6797,2,#fed481
1874,180816,22242,6208,2,#fed481
1875,180820,22240,7750,2,#fed481
1876,180822,22228,6316,2,#fed481
1877,180823,22247,6490,2,#fed481
1878,180824,22244,6941,2,#fed481
1879,180826,22247,7846,4,#d6ee9b
1880,180830,22255,6114,2,#fed481
1881,180833,22247,6048,2,#fed481
1882,180835,22280,6571,2,#fed481
1883,180839,22246,7812,2,#fed481
1884,180841,22231,6174,2,#fed481
1885,180843,22253,6513,2,#fed481
1886,180844,22235,7299,2,#fed481
1887,180846,22259,5698,2,#fed481
1888,180847,22241,6970,2,#fed481
1889,180848,22248,7201,2,#fed481
1890,180849,22253,5901,2,#fed481
1891,180855,22246,6019,2,#fed481
1892,180857,22250,7598,5,#86cfa5
1893,180859,22253,6921,4,#d6ee9b
1894,180861,22255,5653,2,#fed481
1895,180862,22265,7011,2,#fed481
1896,180863,22263,8416,5,#86cfa5
1897,180868,22258,6358,2,#fed481
1898,180870,22256,6693,2,#fed481
1899,180871,22260,7377,3,#ffffbe
1900,180875,22268,5747,2,#fed481
1901,180876,22280,6150,2,#fed481
1902,180877,22272,7736,5,#86cfa5
1903,180878,22271,8013,3,#ffffbe
1904,180879,22270,5444,2,#fed481
1905,180880,22245,6547,2,#fed481
1906,180881,22251,6849,2,#fed481
1907,180883,22259,6081,2,#fed481
1908,180885,22266,8380,5,#86cfa5
1909,180891,22273,7572,3,#ffffbe
1910,180892,22267,7649,2,#fed481
1911,180893,22270,7762,4,#d6ee9b
1912,180896,22258,7103,2,#fed481
1913,180897,22244,7274,2,#fed481
1914,180898,22267,7978,2,#fed481
1915,180900,22258,8254,5,#86cfa5
1916,180901,22273,5532,2,#fed481
1917,180902,22279,6497,2,#fed481
1918,180903,22278,6904,2,#fed481
1919,180904,22281,7888,6,#3d95b8
1920,180905,22260,6249,2,#fed481
1921,180907,22267,6409,2,#fed481
1922,180908,22276,6627,2,#fed481
1923,180910,22265,5573,2,#fed481
1924,180912,22280,5888,2,#fed481
1925,180916,22273,6203,2,#fed481
1926,180917,22273,7338,2,#fed481
1927,180918,22275,7500,2,#fed481
1928,180919,22271,7693,2,#fed481
1929,180921,22273,6315,2,#fed481
1930,180922,22273,6870,4,#d6ee9b
1931,180925,22267,6391,2,#fed481
1932,180926,22275,6662,2,#fed481
1933,180929,22273,5791,2,#fed481
1934,180930,22275,7438,4,#d6ee9b
1935,180931,22275,8073,5,#86cfa5
1936,180934,22278,5639,2,#fed481
1937,180936,22282,6054,2,#fed481
1938,180937,22275,6735,4,#d6ee9b
1939,180940,22275,6276,4,#d6ee9b
1940,180945,22280,5596,2,#fed481
1941,180946,22291,5673,2,#fed481
1942,180947,22275,5931,2,#fed481
1943,180951,22275,7809,2,#fed481
1944,180954,22289,5985,2,#fed481
1945,180960,22272,6175,2,#fed481
1946,180961,22295,7564,3,#ffffbe
1947,180964,22284,6831,2,#fed481
1948,180965,22288,7152,4,#d6ee9b
1949,180967,22274,7940,4,#d6ee9b
1950,180970,22263,7412,2,#fed481
1951,180972,22309,6420,2,#fed481
1952,180976,22294,8365,5,#86cfa5
1953,180981,22291,7458,2,#fed481
1954,180984,22289,6523,2,#fed481
1955,180985,22288,7785,2,#fed481
1956,180986,22288,6071,0,#dd4a4c
1957,180987,22300,7078,2,#fed481
1958,180988,22299,7388,2,#fed481
1959,180990,22288,5166,5,#86cfa5
1960,180991,22289,6986,2,#fed481
1961,180992,22310,7242,2,#fed481
1962,180996,22293,5404,5,#86cfa5
1963,180999,22287,6944,2,#fed481
1964,181001,22297,7347,2,#fed481
1965,181003,22293,5713,2,#fed481
1966,181004,22301,6632,4,#d6ee9b
1967,181005,22295,6795,2,#fed481
1968,181006,22301,7029,2,#fed481
1969,181007,22302,7202,2,#fed481
1970,181011,22286,6754,2,#fed481
1971,181013,22318,5603,2,#fed481
1972,181016,22307,5919,2,#fed481
1973,181020,22310,6838,2,#fed481
1974,181021,22301,7528,2,#fed481
1975,181022,22283,8048,2,#fed481
1976,181024,22292,7625,2,#fed481
1977,181028,22305,6225,2,#fed481
1978,181029,22311,6486,4,#d6ee9b
1979,181031,22300,6309,2,#fed481
1980,181033,22309,5656,2,#fed481
1981,181037,22301,6723,0,#dd4a4c
1982,181038,22308,7146,2,#fed481
1983,181039,22303,7278,2,#fed481
1984,181041,22305,7687,2,#fed481
1985,181042,22307,5818,2,#fed481
1986,181046,22319,6014,2,#fed481
1987,181048,22305,7480,2,#fed481
1988,181049,22302,6684,4,#d6ee9b
1989,181054,22314,6179,2,#fed481
1990,181056,22302,6595,2,#fed481
1991,181057,22307,6648,4,#d6ee9b
1992,181058,22321,6610,2,#fed481
1993,181067,22313,6955,2,#fed481
1994,181069,22316,5546,2,#fed481
1995,181070,22324,7129,4,#d6ee9b
1996,181073,22322,5212,5,#86cfa5
1997,181079,22317,7829,2,#fed481
1998,181080,22320,5730,2,#fed481
1999,181082,22326,6308,2,#fed481
2000,181083,22327,5827,2,#fed481
2001,181085,22316,7794,2,#fed481
2002,181086,22311,7937,2,#fed481
2003,181088,22322,7591,2,#fed481
2004,181092,22330,6865,2,#fed481
2005,181093,22341,7405,2,#fed481
2006,181094,22305,7756,2,#fed481
2007,181095,22318,8321,5,#86cfa5
2008,181099,22328,7300,2,#fed481
2009,181100,22326,7627,2,#fed481
2010,181101,22327,5462,5,#86cfa5
2011,181103,22313,6887,2,#fed481
2012,181108,22345,7663,2,#fed481
2013,181113,22337,8129,4,#d6ee9b
2014,181120,22325,7194,2,#fed481
2015,181121,22334,5481,5,#86cfa5
2016,181123,22341,7697,2,#fed481
2017,181128,22339,5999,2,#fed481
2018,181129,22338,6110,2,#fed481
2019,181131,22333,6525,2,#fed481
2020,181133,22332,7101,4,#d6ee9b
2021,181134,22341,5619,2,#fed481
2022,181136,22341,6655,2,#fed481
2023,181139,22339,5750,2,#fed481
2024,181141,22348,5904,2,#fed481
2025,181142,22338,6365,2,#fed481
2026,181143,22347,7523,2,#fed481
2027,181144,22347,6232,2,#fed481
2028,181145,22343,6316,5,#86cfa5
2029,181146,22336,7382,2,#fed481
2030,181152,22354,6740,2,#fed481
2031,181154,22341,7979,5,#86cfa5
2032,181156,22349,6078,2,#fed481
2033,181160,22324,6987,2,#fed481
2034,181161,22335,7365,2,#fed481
2035,181162,22332,7882,2,#fed481
2036,181163,22344,5967,2,#fed481
2037,181165,22344,7780,2,#fed481
2038,181166,22344,6932,2,#fed481
2039,181167,22347,7273,2,#fed481
2040,181174,22361,6903,2,#fed481
2041,181178,22358,6671,2,#fed481
2042,181179,22337,5244,5,#86cfa5
2043,181183,22376,7198,2,#fed481
2044,181184,22341,8271,5,#86cfa5
2045,181186,22350,6846,2,#fed481
2046,181188,22345,7331,2,#fed481
2047,181189,22359,7145,4,#d6ee9b
2048,181192,22342,7071,2,#fed481
2049,181193,22348,7548,2,#fed481
2050,181194,22354,7629,2,#fed481
2051,181195,22352,7932,4,#d6ee9b
2052,181196,22358,6007,2,#fed481
2053,181198,22360,5612,5,#86cfa5
2054,181199,22360,7227,2,#fed481
2055,181201,22353,7428,2,#fed481
2056,181206,22349,7021,2,#fed481
2057,181210,22366,5836,2,#fed481
2058,181211,22363,6513,4,#d6ee9b
2059,181214,22363,6693,2,#fed481
2060,181216,22358,5474,5,#86cfa5
2061,181220,22355,6336,2,#fed481
2062,181221,22364,7578,2,#fed481
2063,181226,22372,7724,2,#fed481
2064,181228,22362,5658,2,#fed481
2065,181229,22369,5698,2,#fed481
