,cell_id,x,y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
815,176759,20945,9513,10.489957,5.2994113,2.0594575,1.9850034,4.949372,2.2484996,5.07415,2.3359041,3.5708303,2.894877,6.575225,5.781796,4.963116,3.1195123,5.8530793,6.1651263,6.017406,6.163236,4.696303,5.616222
816,176762,20944,9698,10.417983,4.7665434,2.1056685,2.533387,4.880115,2.6910353,4.0208783,2.6272469,4.0321555,2.503348,7.309552,5.5415983,5.1281304,3.396359,6.19033,6.281106,5.525261,5.8232927,5.274973,6.3988595
817,176763,20936,9718,10.352615,4.2402606,2.1091495,2.3638687,5.119491,2.467203,4.7050285,2.3363645,4.0523486,3.2189753,6.817432,6.1671023,4.8967485,3.716463,5.07927,7.077923,6.4350314,5.7409472,5.4233236,5.102139
818,176764,20944,9976,10.734179,4.912311,1.6032891,1.8888317,4.837605,2.6145773,4.7569704,2.883831,4.2945056,2.3950324,6.82484,5.640238,5.2721205,3.1937795,5.301498,6.3507953,6.2412243,5.4824467,4.6376204,5.31683
819,176770,20945,9676,10.161047,5.757563,2.2841089,2.079314,5.1490407,2.4475594,5.007027,2.6558483,4.7680993,2.0207324,6.778292,5.706767,5.8193827,3.410421,5.5107217,6.3863463,6.08944,5.6827173,4.360752,5.4174356
820,176771,20950,9807,10.904634,4.5603013,2.3723233,1.7200054,4.005429,3.0319839,4.356298,2.412804,3.476389,2.1540482,8.231721,4.795895,4.766927,2.960694,6.879542,7.20771,4.812845,6.2232876,5.0633163,6.0461516
821,176790,20948,9557,10.58993,4.66422,2.2624574,2.1746736,4.2680397,3.1272457,4.49136,2.7524247,4.6088786,2.6234188,7.39666,5.6841364,5.3123484,3.387951,6.256959,6.302329,5.5571036,5.305864,5.0997715,5.8536034
822,176796,20942,9613,10.384882,4.867116,2.3350363,2.3705814,5.050992,2.4146338,4.1141887,2.5809212,3.9394224,2.4782424,7.3686194,5.5037174,5.2652664,3.5015106,5.8917108,6.454108,5.407325,5.772324,5.6264944,6.529559
823,176797,20963,9635,10.556028,4.9867725,2.069699,2.4434328,4.6355615,2.808485,4.124095,2.6218653,4.2744517,2.6842718,7.3544354,5.6116576,5.190635,3.2555404,6.330521,6.2767615,5.398727,5.4120045,5.3917513,6.4108057
824,176801,20955,9485,10.823374,4.7485805,2.0621068,2.2198625,5.047671,3.0101964,4.474657,2.335203,4.128933,2.636296,6.8495564,5.5201645,5.285434,3.7897067,6.3319845,5.7422957,5.9465704,5.2787814,4.6554046,6.222192
825,176806,20951,9532,10.869798,4.72564,2.0132177,1.8565726,5.138498,2.8056397,5.016152,2.7641444,4.1147985,2.28728,7.140792,5.907056,5.2260222,3.1825705,5.0866437,6.6220603,5.669457,5.840834,4.9927425,5.895763
826,176812,20962,9756,10.033177,5.0021377,2.6201248,1.6658137,5.2917514,2.2632806,5.038679,2.315783,4.374675,2.2436135,7.2404203,5.2866673,5.6551867,3.56797,5.8702817,6.2733793,6.041809,5.5226383,4.08122,5.4423194
827,176815,20963,10053,10.990354,5.278033,2.656079,1.8220755,4.1934032,2.724375,4.6440334,2.326236,3.401288,2.6007965,7.5885887,5.1408324,4.7442293,3.1510556,6.4962153,7.3430605,5.2653165,6.202573,4.697548,5.634094
828,176825,20959,9685,10.910075,4.468184,2.6101413,1.9938014,4.719857,3.159896,5.0740037,2.3221369,4.217712,2.6501772,7.0797706,5.913515,5.510528,3.5660303,6.2927394,6.263444,5.7447863,5.4944882,4.1186047,6.2159414
829,176826,20958,9774,10.606898,4.294538,2.4287658,1.9237468,5.880186,2.5785248,4.986394,2.3623388,4.1389847,2.105177,7.0207553,5.8207912,5.5536427,4.018504,5.247741,5.7308598,6.0450306,5.877317,4.054782,6.1847024
830,176833,20966,9595,10.807892,4.223924,1.858376,1.8479334,4.7196727,2.4490666,4.295411,2.5396504,4.2111926,2.4249082,7.599341,5.388213,5.322528,3.0406368,6.338692,6.568085,5.860563,5.8418546,4.7406106,5.780345
831,176848,20980,9554,10.479343,4.567395,2.3091424,2.022053,4.1370435,2.9806848,4.539681,2.8552825,4.7593846,2.8591733,7.6299906,5.6665707,5.4544687,3.2447557,6.213109,6.596584,5.4332266,5.291567,5.119246,5.5999103
832,176862,20972,9479,10.4729805,4.6449103,2.537291,2.1434503,4.71226,3.029344,4.715033,2.862071,4.6334677,2.7962534,7.3879757,5.976171,5.8830094,3.117209,6.1526766,6.617391,5.3019013,5.357687,5.1535053,6.268695
833,176864,20975,9711,10.817624,5.303655,1.657715,2.238733,4.6676664,2.6606576,4.0412765,2.6561859,4.434305,2.3621743,7.245068,5.2919426,5.295823,3.1142547,6.1797934,6.361272,5.4665585,5.830555,5.011109,6.182049
834,176868,20977,9657,10.698848,5.0210094,1.8322266,1.9658324,5.4234767,2.747452,4.9146657,2.4357128,3.9868488,1.6017702,6.833235,5.703645,5.916037,3.4674613,6.611593,6.498563,5.558477,6.142114,4.8454313,6.694359
835,176878,20994,9462,10.592415,4.764526,2.1426053,2.0094953,4.1616387,2.8059895,4.5771127,2.6942525,4.481528,2.7421906,7.5935426,5.555153,5.2940836,3.2200305,6.2179265,6.5848446,5.4945564,5.6199813,5.048285,5.5147047
836,176887,20969,9696,10.6040945,4.5018373,1.9643039,1.7080114,5.2849503,2.169179,4.886506,2.2977233,3.6700625,2.5680068,7.247626,5.33627,5.603317,3.5543811,5.8392334,6.4769697,6.397083,5.542812,4.390525,5.6005344
837,176890,20976,9510,10.49141,4.911209,2.8425968,1.7412301,5.5550838,2.7304368,4.88011,2.3993556,3.5699377,1.8001695,7.5486264,5.7691646,5.3829646,3.5910819,6.026739,6.468884,5.6315355,6.2425327,4.3954196,6.045055
838,176891,20980,9611,10.650332,4.5830965,2.4477925,2.004902,5.3755636,2.6834617,5.373645,2.327158,3.8772748,2.6798704,6.8690753,5.8893433,5.5573335,3.5293918,5.8960924,7.199946,6.714449,5.3928766,4.3446827,5.12566
839,176894,20977,9745,10.835059,4.9548903,1.8155499,1.7886717,4.8294787,2.730895,5.227959,2.7148526,4.369676,2.081175,6.9458423,5.669917,5.1236854,2.973065,5.2366567,6.372722,5.807831,5.8211045,4.5198693,5.5762315
840,176905,21003,9543,10.841189,4.7385387,1.7806144,1.5775898,4.608882,2.9318733,5.0384197,2.337909,3.83383,2.054022,7.7488947,5.4825573,4.727721,2.6270745,6.133155,6.2565,5.325445,5.686066,4.9260316,6.0875087
841,176913,20975,9577,10.515575,4.5560102,2.2518196,2.1043015,4.2367964,2.8815618,4.4569783,2.767886,4.647343,2.7941816,7.6202197,5.611376,5.4233146,3.2618988,6.320227,6.5119987,5.4341245,5.4136214,5.0695515,5.722523
842,176917,20986,9726,10.373115,4.580629,2.0574913,2.1818986,5.208586,2.1865878,4.1020617,2.4710243,3.6737056,2.2965848,7.4614673,5.4827075,4.927256,3.2531693,5.942185,6.295927,5.819486,5.647278,5.3550134,5.8569508
843,176929,20995,9497,10.485827,4.523531,2.2915688,2.031106,4.1761527,2.9613318,4.542608,2.8284209,4.7002163,2.8447583,7.646,5.667705,5.45438,3.256496,6.235441,6.571171,5.416068,5.337404,5.129759,5.61224
844,176931,21013,10050,10.914218,5.0175266,2.2898695,2.0173635,4.1903605,2.8630142,4.5904217,2.4020882,3.3635252,2.4004297,7.5692763,5.2472963,4.7544785,3.211385,6.5522575,7.1391764,5.385896,6.0641418,4.7121453,5.6654234
845,176952,21007,9570,10.409269,5.232663,1.6560429,1.8572109,4.5508876,2.0904565,4.4343495,2.7873397,4.5573206,1.4860345,7.167167,5.235055,5.184446,3.3346412,5.5112343,6.292303,6.563359,4.8307657,4.3391795,5.5928025
846,176953,20999,9777,10.912607,4.5892053,2.4079676,1.8035727,3.9910898,2.9927485,4.256841,2.4667034,3.4651606,2.243582,8.291772,4.6622124,4.8439565,3.0420265,6.928168,7.1796393,4.7458677,6.2304964,4.9764104,6.079407
847,176958,21001,9689,10.878421,4.7635202,1.6928955,1.9813442,4.444586,2.6502914,4.4746485,2.5226195,3.739634,2.5502286,6.862953,5.3348575,4.6776204,3.2189646,5.9579935,6.35764,6.1023936,6.0015926,4.17078,5.57933
848,176962,21006,9520,10.883176,5.116245,2.308106,2.3244452,4.650873,3.0471616,4.5197697,2.4577363,3.8263922,1.9918797,7.036969,5.44715,4.7459784,3.3134012,6.0615025,6.520247,5.755655,5.873405,4.748313,6.1797304
849,176973,21002,10002,10.962836,4.9641566,2.363443,1.7374945,4.1060386,2.729749,4.370425,2.5651882,3.3620057,2.2929852,7.580537,4.921597,4.882171,3.1230218,6.3807635,7.1509104,5.3615108,6.181248,4.6772404,5.691504
850,176974,20996,9663,10.859707,5.3644595,1.6954181,2.2230136,4.646948,2.6281006,4.0893784,2.623726,4.4840884,2.3004458,7.2159133,5.3028116,5.347308,3.1049078,6.1754494,6.4125295,5.4354916,5.854257,5.057551,6.2419176
851,176975,20998,9925,10.630892,4.76874,2.140972,2.1791596,5.0924892,2.732582,4.8985295,2.4659126,3.857293,2.0837703,7.6113286,5.7540245,5.090504,3.1878626,5.775612,6.289872,5.7140493,5.1507645,4.8091793,5.8798656
852,176980,21008,9736,10.304363,4.137146,1.6296856,2.0862956,5.247709,2.4931345,4.793477,2.5209475,4.4364953,2.218976,7.1878395,5.9715137,5.347954,3.3197532,5.9127607,5.7894835,5.6360292,6.1753397,4.8189516,5.4811454
853,176981,21009,9858,10.739466,5.2186275,2.9457893,1.5661514,4.764202,2.6487565,5.436818,2.02132,3.7799582,2.8085887,7.2189484,5.51799,4.788,3.1656337,6.0858817,6.7864037,5.543088,6.2538795,4.315998,5.167089
854,176982,21011,10071,10.653808,4.463074,2.1252317,1.8237959,4.5139055,2.1617982,4.384508,2.0148218,3.7787416,2.8410017,7.2440367,4.8945556,4.8393703,3.6819348,6.2111034,6.343137,5.6366754,6.2289743,4.7179766,5.6066227
855,176987,21005,9480,10.942317,4.7377534,2.1629207,1.682768,4.3786225,2.793192,4.4524055,2.6987543,3.6887586,2.0937843,7.3461537,5.2117906,5.185674,3.1185286,6.2614994,6.9234443,5.566647,6.065946,4.549607,5.690881
856,176991,21016,9640,10.379106,4.7657094,2.0736337,2.1737356,5.1239533,2.4139285,4.7127666,2.6957042,4.1670914,2.585329,6.138466,5.753208,5.505638,3.4307253,5.331156,6.275452,6.648023,5.5129704,4.498196,5.610876
857,176995,21013,9500,10.962135,4.2246017,2.0188653,2.1831806,4.8065066,2.770273,4.869885,2.4449484,3.376997,2.1306393,7.275477,6.029649,4.830087,3.314809,5.767065,6.740974,6.1998906,5.6195703,4.8158064,5.61767
858,176996,21005,9599,10.847759,5.0883965,1.809594,2.246093,4.494568,3.0052154,4.591728,2.4401898,4.0472493,2.1236923,7.1643267,5.7184634,4.8239856,3.1573446,6.323366,6.0287766,5.5860157,5.610944,5.117674,6.1865196
859,177002,21014,9834,10.974911,4.538678,2.2076116,2.0093596,3.99035,2.7682154,3.8524086,2.6034677,3.6622474,2.3489208,8.373844,4.3499866,5.0229626,3.1669033,7.0026026,6.9499288,4.6813936,6.1948566,5.002065,6.330026
860,177013,21019,9767,10.894557,4.5671115,2.3904567,1.7675495,3.99151,3.0145772,4.301803,2.4370794,3.500802,2.2041917,8.258332,4.7222686,4.81651,3.016189,6.909557,7.178348,4.7838655,6.230317,5.0048213,6.0579906
861,177023,21016,9537,10.516461,5.0073667,2.1075883,2.4492183,4.734157,2.6889534,4.111894,2.6243303,4.249362,2.6614447,7.3126917,5.5829053,5.2311745,3.2749863,6.2051187,6.2944307,5.3779025,5.528173,5.4060583,6.495479
862,177029,21022,9802,10.455524,4.9109206,2.1589663,2.4243634,4.783699,2.6826046,4.1293125,2.593322,4.280348,2.78309,7.337055,5.519121,5.268882,3.3383386,6.2326965,6.243645,5.3203716,5.557531,5.3735642,6.458902
863,177045,21032,9482,10.744104,4.3617206,2.2354167,2.2135017,4.49711,2.9198499,4.3665695,2.654014,3.644001,1.8355701,7.359034,5.5440383,4.9435344,3.4377615,5.8245807,6.8029747,5.634583,6.012826,4.992869,5.7412663
864,177046,21030,9553,10.401148,5.226514,1.6696552,1.8549674,4.5514817,2.0816972,4.4257436,2.7748134,4.5335674,1.5120813,7.1704326,5.21206,5.1678815,3.3239195,5.534982,6.2884226,6.5511866,4.833578,4.312904,5.587251
865,177051,21032,9454,10.745453,5.3889055,1.9338317,2.1607068,4.7747574,2.5786936,4.361217,2.5516217,4.4451394,2.386727,6.907207,5.416753,5.3388867,3.1485565,5.939152,6.606951,5.5532246,5.859979,5.100988,6.194245
866,177052,21034,9611,10.803106,4.877125,1.5525594,1.7314632,5.000631,2.4537199,5.032254,2.458885,5.0974636,2.2941995,6.9073353,6.0531654,5.4287143,3.2456958,5.4332075,5.9793854,5.325037,5.9848075,5.2182302,5.6921325
867,177053,21028,9735,10.804869,4.9108205,2.0311594,2.200151,4.654102,2.687151,4.329173,2.4613945,3.8810947,2.618997,7.0086527,5.0894594,5.2624087,3.7144997,6.4187055,6.32398,5.7510905,6.057344,4.5441494,5.8715596
868,177066,21027,9705,10.505612,4.452,2.0577536,2.029718,4.8571877,2.220485,4.807148,2.5196579,4.1504073,2.4238837,6.481494,5.4896717,5.666051,3.452601,5.953439,6.3056183,6.4856567,5.646727,4.0336843,6.030667
869,177069,21041,10037,10.808817,4.884703,2.311438,1.7707655,4.453545,2.5262935,5.2520676,2.279879,4.5636506,2.698147,6.9897184,5.632397,5.0973973,3.1838458,5.7801566,6.79071,5.286034,5.943225,4.3288784,5.3332987
870,177074,21028,9682,10.55412,4.1570926,1.8284228,2.3996947,5.2744036,2.3504145,4.789515,2.5180678,4.191228,1.8374044,6.8605795,5.7346706,5.0750017,3.4849184,5.1624217,6.121788,5.7912583,6.322039,4.6280127,6.2172346
871,177076,21035,9854,10.726989,4.5221257,2.1384957,2.16839,4.387094,2.541139,4.164187,2.4412682,3.7097645,2.5238392,7.449527,4.9876146,4.9159684,3.6007483,6.148844,6.535066,5.674468,6.360119,4.59012,5.313648
872,177083,21036,10008,10.822225,5.1432877,2.755063,1.742877,4.339069,2.7305987,4.695809,2.2601633,3.459952,2.543104,7.6501017,5.0632234,4.9604974,3.2878509,6.6320043,7.2555223,5.2456074,6.2489514,4.6178713,5.773786
873,177090,21037,9659,10.359999,4.7484946,2.1786082,2.0812569,5.856169,2.7587647,4.9679832,2.5577452,3.8296583,2.9450324,6.980042,5.7551227,5.4185977,3.7085342,5.7053785,6.0291104,6.1396446,5.7820773,4.3613,5.455353
874,177101,21053,9639,10.704787,5.061336,1.8142498,1.9985985,5.3643303,2.7710981,4.8486886,2.4358284,3.9959414,1.6154481,6.8664346,5.6866937,5.889919,3.437009,6.6972537,6.5041566,5.5382934,6.0835533,4.8999305,6.743356
875,177110,21049,9720,10.739665,4.796645,1.8151457,2.4197705,5.071021,3.1462793,4.8077645,2.4058433,4.4745283,2.9282365,6.3758984,6.038721,5.164104,3.7361798,6.0607414,5.7145405,6.135496,5.0674834,4.7531295,5.842586
876,177121,21049,9443,10.940607,4.9437785,1.8397624,2.1888883,4.8375916,2.9790246,4.688708,2.3526163,4.184596,2.7455976,6.654738,5.519802,4.824329,3.597811,6.0954866,6.045458,5.993368,5.8682656,4.348377,5.7153325
877,177123,21049,10059,10.619752,5.0842133,2.0724614,2.4723,4.5837893,2.8190696,4.190017,2.5349908,4.014428,2.5617132,7.2814426,5.675173,5.0337243,3.320905,6.3793116,6.408904,5.5039816,5.388912,5.4080567,6.349592
878,177138,21046,9513,10.602317,4.6433496,2.344751,1.50493,4.696275,2.5355954,5.238338,1.8217627,3.734356,2.5364144,7.281925,5.500518,4.679041,3.1212335,6.3022485,6.40694,5.2598715,6.0330825,5.27174,5.778427
879,177146,21059,9407,10.351757,4.232542,2.085592,2.383743,5.0847163,2.420899,4.6617355,2.3042517,4.066473,3.2188497,6.830493,6.1602864,4.8705974,3.7202291,5.082008,7.085757,6.4367886,5.762448,5.438034,5.0691514
880,177147,21057,9886,10.864068,4.64012,1.6175252,1.5142417,4.51869,2.8523684,4.8202434,2.5206344,3.995358,1.8752629,7.768364,5.3713994,4.8781033,2.715351,6.0462832,6.2193375,5.5163703,5.600998,4.9240603,6.05721
881,177151,21065,9389,10.760866,4.938531,1.8873768,2.4325883,4.530251,3.0610552,4.5062246,2.4183385,3.9718173,2.269844,6.9664903,5.8188524,4.8812633,3.4258678,6.4074864,5.892221,5.663953,5.5374084,5.2951202,6.2789855
882,177155,21061,9475,10.641664,4.961135,1.8173435,2.4127998,4.938978,2.712279,4.4492865,2.6475933,4.351345,2.2517648,6.466879,5.5073643,5.1661944,3.5932944,5.5992575,6.3245025,6.4690733,5.3555617,4.319285,5.938259
883,177160,21055,9567,10.504797,4.5380025,2.2750878,2.0507386,4.1290035,2.9771197,4.5302234,2.8192065,4.745207,2.8508143,7.6546025,5.683072,5.406197,3.2522235,6.251608,6.5380163,5.392501,5.319455,5.151812,5.6259155
884,177161,21062,9687,10.857239,4.0532765,1.9815526,2.25034,4.5326552,2.6938865,4.9007688,2.3326144,3.492655,2.3465822,7.1508894,6.0591536,4.664645,3.4267247,5.804309,6.667475,5.9939513,5.764887,4.941958,5.5619073
885,177167,21063,9806,10.043573,5.0304475,2.6214185,1.6525716,5.3264103,2.2507734,5.0877867,2.3016,4.3509426,2.2806149,7.251245,5.3407316,5.683574,3.5825958,5.8693132,6.308797,6.0391045,5.5525246,4.138652,5.4130225
886,177169,21061,9534,11.001094,4.628513,1.4587717,1.4317033,4.6829815,2.8127196,4.8794103,2.4660497,3.9000223,2.020775,7.5892177,5.7174635,4.890737,2.4821906,6.1416354,6.263948,5.817014,5.6225224,4.7038913,5.8938
887,177182,21079,9501,10.905724,4.9201894,1.6135103,1.9798355,4.7091575,2.7881997,4.5091934,2.5288987,3.9707062,2.2146223,7.3372855,5.6778126,4.830418,2.715019,6.2893376,6.2392836,5.791545,5.5653653,4.8583803,6.0554585
888,177183,21062,9663,10.877299,4.7583,1.5041883,1.9932852,5.059962,2.8441763,4.5131006,2.6061506,3.797164,2.4415584,6.8947296,5.491498,4.6895275,3.0342438,5.899887,6.22981,6.280591,5.8381667,4.2115164,5.655702
889,177198,21073,9996,10.752554,4.4030356,2.187182,2.0210474,5.3648596,2.9036064,4.945441,2.4377244,3.9118428,2.0896115,7.2810483,5.8367195,5.5452757,3.1777859,6.3004985,6.7631135,5.9431243,5.337167,4.804188,6.257115
890,177199,21073,10061,10.470636,4.6389446,2.1104445,2.1575854,5.121066,2.1916957,4.0080276,2.4686852,3.656305,2.2819226,7.6070666,5.3438826,4.929864,3.252221,6.0311246,6.4188933,5.714978,5.638995,5.3449187,5.9492044
891,177204,21069,9983,10.859321,5.216029,1.883818,1.6583816,5.1813645,3.158486,4.954745,3.0497813,3.4035444,2.585191,7.0827837,6.010468,4.9208627,2.9016488,5.271726,6.8185105,6.15785,6.1252003,4.5640244,5.172559
892,177205,21074,10030,10.611075,4.4873347,2.2355719,1.8036609,4.5284953,2.102302,4.378588,1.9561124,3.7875822,2.8731606,7.293921,4.893508,4.8690257,3.7513082,6.1849833,6.3884625,5.61106,6.270466,4.7653046,5.5318284
893,177215,21072,9783,10.611065,4.313848,2.3204892,2.3459694,4.626011,2.770745,4.39648,2.4805276,3.565413,1.9193739,7.352717,5.73824,4.7907596,3.5660691,5.8961616,6.5889993,5.6492743,6.16705,5.12021,5.934809
894,177218,21080,9432,10.84679,5.098741,1.7135122,2.2370334,4.561402,2.7453368,4.2880626,2.5566604,4.349607,2.3069313,7.2561064,5.6252346,5.024499,3.0293293,6.171964,6.2643585,5.497288,5.563114,5.2377114,6.29921
895,177219,21066,9599,10.099365,4.3907676,2.223325,2.4310493,5.4368124,2.37526,4.624178,2.3766966,3.5513563,2.0646825,6.882754,5.750888,5.0540595,3.6458724,5.8272815,6.1571803,6.1196556,6.32818,5.0187383,6.0538263
896,177231,21092,9696,10.906831,4.559656,1.6357819,1.9138551,4.7399206,2.5303402,4.4786277,2.6713557,3.9677312,1.712851,7.275561,5.420916,5.388779,3.055358,6.0828676,7.065583,6.348544,6.1510425,5.206635,5.7190733
897,177232,21081,9956,10.975676,5.0853796,2.3999991,2.1789804,4.6831207,2.5006278,4.2507253,2.4999647,3.795098,2.139084,7.481011,5.1833024,5.04262,3.3004563,6.0991373,7.1207666,5.4811835,5.9548583,5.2380958,6.3501263
898,177234,21081,9482,10.921493,4.5593705,2.3693197,2.2680824,4.436956,3.0916467,4.406383,2.6094897,3.7946951,1.9798871,7.253057,5.2482285,4.661853,3.3549116,5.712345,6.6587677,5.6325173,5.9625773,4.3626113,5.85367
899,177237,21076,9737,10.397883,4.2180896,2.0330555,1.7458341,5.7769794,2.265595,5.5271893,2.2403235,4.4251328,2.7467306,6.375474,5.3832216,5.4664807,3.78175,5.1799035,5.9968605,6.138669,6.2299542,4.155488,5.608675
900,177244,21086,9457,10.869212,4.2949667,1.6085383,2.362491,4.3156343,2.8217723,5.1831694,2.392937,3.9867373,2.1869304,7.1450906,6.35309,4.818533,3.4634364,5.883709,6.0818434,6.040761,5.7045074,5.1766872,5.3805456
901,177250,21085,9539,10.699843,5.121263,1.9271479,2.4130614,4.5948462,2.8956144,4.2478623,2.5422046,4.1107435,2.4195797,7.2506094,5.7194715,5.071142,3.216987,6.4181356,6.359737,5.5886645,5.4035435,5.402281,6.34409
902,177251,21080,9837,10.787254,4.6144013,2.4241197,1.7739028,4.3090034,2.8984797,4.4366255,2.3926122,3.5199971,2.2601092,8.009106,4.95203,5.023669,3.1132677,6.772539,7.183822,5.0532813,6.133009,5.111031,5.9751654
903,177257,21095,9376,10.639032,5.1249914,1.9576117,2.4418004,4.6049533,2.8131945,4.147023,2.5798984,4.225334,2.5342116,7.313082,5.6494966,5.116635,3.206132,6.3516855,6.281095,5.4330645,5.3987346,5.449249,6.443788
904,177258,21110,9577,10.82958,4.4868593,1.4921205,1.8185728,4.794825,2.821549,4.493572,2.6793685,3.6935697,2.1502326,7.4120164,5.170123,4.7184105,3.1107526,5.7739153,6.0240455,5.984558,5.932421,3.8798733,5.5345774
905,177259,21093,9805,10.798382,4.1612763,1.6531315,2.4126928,4.3194957,2.798845,5.2771406,2.3036404,3.949618,2.241652,7.1369896,6.3869276,4.8028283,3.5151768,5.957841,6.048062,6.0565224,5.665487,5.1563168,5.322543
906,177269,21090,9522,10.765107,5.8085113,2.1320844,2.0357163,5.2237225,2.6744702,4.9419985,2.6631613,4.5578766,1.917943,6.52171,5.8877134,5.9381304,3.2592573,5.5224013,6.5521264,5.6723237,6.095899,4.7906914,6.3683124
907,177273,21090,10033,10.643236,4.474648,2.1909497,1.9852397,4.8996387,2.2830245,4.7376404,2.4619834,4.1800647,2.124081,6.820259,5.403439,5.7266383,3.6341324,6.068085,6.2713304,6.6463723,5.410662,3.694321,6.1664515
908,177277,21089,9639,10.734246,4.8389935,2.1844177,2.3865418,4.6708245,3.2896247,4.5518184,2.6353045,4.341544,2.137647,7.0017405,5.765179,5.1559854,3.5571415,6.108791,6.004713,5.7837615,5.4142027,4.8766947,6.1306887
909,177287,21097,9489,10.916917,5.1966863,2.1800175,2.2313943,4.7230473,2.7733889,4.4015923,2.4769926,3.9622133,1.9852675,7.1520295,5.372626,4.8693333,3.243458,6.0258775,6.6359105,5.753271,5.7304654,4.9255404,6.311316
910,177289,21099,9660,10.503782,4.505651,2.2645733,2.474737,5.1710353,2.6748264,4.9131327,2.3818102,3.9985764,2.5016415,6.296088,5.7540193,5.4086766,3.7019997,5.639745,6.9626913,6.981891,5.487307,4.2749367,5.568264
911,177293,21107,9407,10.812836,5.154365,2.2496717,1.8361175,4.5078506,2.6984785,5.1362,2.1983309,3.9004319,2.3723886,6.995607,5.293545,5.313085,3.3038838,6.6578045,7.0165215,5.5954432,6.1184225,4.4216785,5.7439995
912,177294,21101,9734,10.902886,4.636448,1.6804625,1.8975095,4.7585516,2.590297,4.525768,2.6463099,3.90313,1.6790748,7.2348924,5.394006,5.401523,3.0558712,6.1401014,7.133376,6.349824,6.1372313,5.172703,5.800282
913,177296,21100,9556,10.399253,4.3079405,2.04992,2.1972082,5.1499033,2.5189207,4.800396,2.4177997,4.093472,3.1438708,6.8416095,6.1729565,4.9354444,3.6777816,4.9613523,6.9826784,6.366978,5.6903024,5.450199,5.146034
914,177297,21103,9918,10.635582,4.407275,2.0217988,2.4508345,5.2088556,2.5693426,4.6630225,2.2631013,4.0732436,2.4662821,6.2258615,5.2403445,4.8292427,3.8801575,5.398137,6.4380875,6.486322,5.860413,3.9606028,6.053513
915,177309,21106,9436,10.801988,4.8317194,1.3023219,1.6488438,5.1031165,2.3946044,4.6146474,2.452904,3.6692755,2.4040065,7.077293,5.843944,4.976993,2.5066676,6.550549,6.261324,6.413925,5.834271,4.4922295,5.5577183
916,177312,21115,9336,10.388075,3.9539058,2.2366488,1.7821468,5.426014,2.4868767,4.997115,1.9616352,3.8737555,2.7045326,6.984383,5.176328,5.163479,3.4242513,6.088259,6.230534,5.4631953,5.827937,5.0003376,6.365832
917,177313,21111,9680,10.664503,4.10113,2.0252414,1.8310658,5.393344,2.5304017,5.328568,2.2512531,4.5910177,2.5080438,6.8186793,5.9403815,5.104748,3.637288,5.136137,5.745721,5.745661,5.8536696,4.4289484,5.670533
918,177320,21109,9467,10.319131,4.82096,2.0507987,1.9569844,4.719521,2.5250206,5.6981997,2.4676747,4.353081,2.0389512,7.2049727,5.834057,5.538302,3.3957477,5.724197,6.3849573,5.8390303,5.5560412,4.500337,5.4930687
919,177321,21122,9599,10.626706,4.849673,2.0576844,2.0479207,4.907357,2.4614627,4.7858453,2.8253198,4.2691507,2.1685913,6.1441846,5.6337805,5.729421,3.4523292,5.1401176,6.5777135,6.456796,5.6900144,4.414742,5.810278
920,177322,21117,9998,10.611812,4.88815,2.1766243,2.3689728,4.594895,2.7979767,4.073577,2.6645195,4.135517,2.6438935,7.518609,5.465854,5.2617846,3.2071857,6.4554753,6.509796,5.3045845,5.7424736,5.143394,6.2915807
921,177336,21120,9959,11.132425,4.942584,2.229804,2.05251,4.5156198,2.8604412,4.4017873,2.5554883,3.5164773,2.4232976,7.202536,5.296725,4.7067924,3.2272785,6.1457725,6.9513526,5.6694374,6.1278267,4.358269,5.726595
922,177343,21116,9505,10.73631,3.9983368,1.6377287,2.1442208,4.635459,2.7382703,4.9808226,2.4666781,4.622768,2.5387769,7.201321,6.0258365,5.011714,3.2856233,5.8482537,5.6885204,5.7727404,5.5988255,4.664021,5.4430294
923,177344,21117,9532,11.121396,5.314793,2.16492,1.886192,5.165259,2.6693141,5.165247,2.8121452,3.8039052,1.8299047,6.728299,6.1307716,5.4778695,3.2875574,4.8033195,6.5638537,6.0160966,6.0686545,4.9705744,6.392137
924,177345,21112,9878,10.977133,5.22674,2.6393404,1.844905,4.207595,2.7066748,4.6629915,2.297687,3.4447198,2.61005,7.558446,5.17007,4.7955728,3.1822948,6.531873,7.3390927,5.2767344,6.1752496,4.6945877,5.6994314
925,177352,21114,9623,10.400004,5.226095,1.6504874,1.8737918,4.527695,2.0741673,4.41515,2.7854738,4.5679584,1.486516,7.162285,5.222174,5.1792006,3.3469112,5.527921,6.2859807,6.5791006,4.809853,4.3214784,5.5894866
926,177355,21127,9560,10.39315,5.222519,1.6871656,1.8889773,4.5258784,2.101936,4.396943,2.7907045,4.5060053,1.5596411,7.149426,5.2231417,5.155125,3.3377836,5.5541744,6.304627,6.5700836,4.8182287,4.3215966,5.56423
927,177368,21123,9709,10.498727,4.5379896,2.238555,2.4719234,5.156357,2.6701243,4.857324,2.426418,4.031117,2.4738662,6.264332,5.723165,5.422593,3.6840124,5.6179957,6.9250464,6.9805417,5.4575877,4.2608027,5.603245
